,city1,city2,airport_1,airport_2,distance,state1,state2,population1,population2,density1,density2,lat1,lng1,lat2,lng2
2377,Memphis,San Francisco,MEM,SJC,1807,TN,CA,23.0,3364979.0,22.9,7030.7,35.143378,-90.052136,37.78008,-122.420168
2378,New York City,Tampa,SWF,TPA,1048,NY,FL,18908608.0,131.0,18908608.0,99.4,40.123164,-75.333718,37.8606,-78.804199
2379,Indianapolis,New York City,IND,SWF,700,IN,NY,1729849.0,18908608.0,941.8,11080.3,39.76845,-86.156212,40.123164,-75.333718
2380,Greensboro,New York City,GSO,ISP,493,NC,NY,175.0,18908608.0,241.6,11080.3,36.072701,-79.793899,40.123164,-75.333718
2381,Dallas,Tulsa,DFW,TUL,237,TX,OK,103.0,731743.0,78.5,804.2,40.11086,-77.035636,61.096484,-160.967455
2382,New York City,Pittsburgh,ISP,PIT,376,NY,PA,18908608.0,1749091.0,18908608.0,2118.5,40.123164,-75.333718,40.442169,-79.994945
2383,Detroit,San Antonio,DTW,SAT,1215,MI,TX,27.0,70.0,111.9,59.8,42.332916,-83.047853,29.425173,-98.494599
2384,Columbia,Washington,CAE,DCA,437,SC,DC,40.0,54.0,140.8,153.4,39.962649,-82.996216,38.892062,-77.019912
2385,Phoenix,Washington,PHX,DCA,1998,AZ,DC,1278.0,54.0,1064.3,153.4,30.406931,-87.217578,38.892062,-77.019912
2386,Albany,San Francisco,ALB,SFO,2559,NY,CA,16.0,3364979.0,4.4,7030.7,42.651242,-73.755418,37.78008,-122.420168
2387,Boston,Miami,MHT,MIA,1284,MA,FL,215.0,81.0,42.3,56.0,42.358894,-71.056742,44.977479,-93.264346
2388,Houston,Mission,HOU,MFE,316,TX,TX,233.0,369.0,88.9,254.1,29.760803,-95.369506,43.153621,-93.201042
2389,Houston,New York City,EFD,EWR,1465,TX,NY,233.0,18908608.0,88.9,11080.3,29.760803,-95.369506,40.123164,-75.333718
2390,Chicago,Dallas,ORD,DFW,802,IL,TX,8497759.0,103.0,4614.5,78.5,41.775002,-87.696388,40.11086,-77.035636
2391,Detroit,San Diego,DTW,SAN,1956,MI,CA,27.0,3801.0,111.9,772.0,42.332916,-83.047853,32.71576,-117.163817
2392,Phoenix,San Francisco,PHX,OAK,651,AZ,CA,1278.0,3364979.0,1064.3,7030.7,30.406931,-87.217578,37.78008,-122.420168
2393,Dallas,West Palm Beach,DAL,PBI,1103,TX,FL,103.0,117588.0,78.5,842.8,40.11086,-77.035636,33.90976,-98.500854
2394,Houston,Los Angeles,IAH,BUR,1397,TX,CA,233.0,430.0,88.9,450.8,29.760803,-95.369506,34.052238,-118.243344
2395,Miami,Orlando,MIA,MCO,193,FL,FL,81.0,106.0,56.0,104.5,44.977479,-93.264346,28.538331,-81.378879
2396,Chicago,Washington,MDW,BWI,622,IL,DC,8497759.0,54.0,4614.5,153.4,41.775002,-87.696388,38.892062,-77.019912
2397,Cleveland,New York City,CLE,JFK,458,OH,NY,119.0,18908608.0,48.3,11080.3,41.505546,-81.6915,40.123164,-75.333718
2398,Boston,Miami,PVD,FLL,1284,MA,FL,215.0,81.0,42.3,56.0,42.358894,-71.056742,44.977479,-93.264346
2399,Amarillo,Dallas,AMA,DAL,324,TX,TX,205903.0,103.0,750.2,78.5,35.207009,-101.832013,40.11086,-77.035636
2400,Los Angeles,Orlando,LAX,MCO,2217,CA,FL,430.0,106.0,450.8,104.5,34.052238,-118.243344,28.538331,-81.378879
2401,Los Angeles,St. Louis,LAX,STL,1593,CA,MO,430.0,85.0,450.8,3.5,34.052238,-118.243344,38.630276,-90.200309
2402,New York City,Washington,SWF,BWI,265,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
2403,Indianapolis,Washington,IND,IAD,515,IN,DC,1729849.0,54.0,941.8,153.4,39.76845,-86.156212,38.892062,-77.019912
2404,Dallas,Houston,DAL,IAH,252,TX,TX,103.0,233.0,78.5,88.9,40.11086,-77.035636,29.760803,-95.369506
2405,Memphis,Miami,MEM,MIA,860,TN,FL,23.0,81.0,22.9,56.0,35.143378,-90.052136,44.977479,-93.264346
2406,Amarillo,Houston,AMA,IAH,545,TX,TX,205903.0,233.0,750.2,88.9,35.207009,-101.832013,29.760803,-95.369506
2407,Atlanta,New York City,ATL,NYC,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
2408,Las Vegas,New York City,LAS,ISP,2283,NV,NY,13194.0,18908608.0,590.8,11080.3,36.169202,-115.140597,40.123164,-75.333718
2409,New York City,St. Louis,SWF,STL,928,NY,MO,18908608.0,85.0,18908608.0,3.5,40.123164,-75.333718,38.630276,-90.200309
2410,Detroit,Houston,DTW,HOU,1093,MI,TX,27.0,233.0,111.9,88.9,42.332916,-83.047853,29.760803,-95.369506
2411,Orlando,San Francisco,MCO,SFO,2445,FL,CA,106.0,3364979.0,104.5,7030.7,28.538331,-81.378879,37.78008,-122.420168
2412,El Paso,Los Angeles,ELP,LAX,714,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
2413,Dallas,Oklahoma City,DAL,OKC,181,TX,OK,103.0,998806.0,78.5,433.6,40.11086,-77.035636,35.468494,-97.521264
2414,San Diego,Tampa,SAN,PIE,2087,CA,FL,3801.0,131.0,772.0,99.4,32.71576,-117.163817,37.8606,-78.804199
2415,Kansas City,Miami,MCI,FLL,1252,MO,FL,155438.0,81.0,481.1,56.0,39.099792,-94.578559,44.977479,-93.264346
2416,New York City,Washington,JFK,WAS,265,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
2417,Columbia,New York City,CAE,LGA,648,SC,NY,40.0,18908608.0,140.8,11080.3,39.962649,-82.996216,40.123164,-75.333718
2418,New York City,Tulsa,HPN,TUL,1271,NY,OK,18908608.0,731743.0,18908608.0,804.2,40.123164,-75.333718,61.096484,-160.967455
2419,Oklahoma City,Washington,OKC,WAS,1180,OK,DC,998806.0,54.0,433.6,153.4,35.468494,-97.521264,38.892062,-77.019912
2420,Detroit,Phoenix,DTW,PHX,1681,MI,AZ,27.0,1278.0,111.9,1064.3,42.332916,-83.047853,30.406931,-87.217578
2421,Dallas,Wichita,DFW,ICT,328,TX,KS,103.0,509003.0,78.5,938.6,40.11086,-77.035636,39.960481,-75.605214
2422,Atlantic City,Tampa,ACY,TPA,913,NJ,FL,31.0,131.0,1.5,99.4,33.748547,-84.391502,37.8606,-78.804199
2423,New York City,Tulsa,JFK,TUL,1271,NY,OK,18908608.0,731743.0,18908608.0,804.2,40.123164,-75.333718,61.096484,-160.967455
2424,Houston,Seattle,IAH,SEA,1900,TX,WA,233.0,3561397.0,88.9,3376.6,29.760803,-95.369506,47.603229,-122.33028
2425,Houston,Indianapolis,IAH,IND,862,TX,IN,233.0,1729849.0,88.9,941.8,29.760803,-95.369506,39.76845,-86.156212
2426,New York City,San Francisco,SWF,SJC,2619,NY,CA,18908608.0,3364979.0,18908608.0,7030.7,40.123164,-75.333718,37.78008,-122.420168
2427,Houston,Seattle,EFD,SEA,1900,TX,WA,233.0,3561397.0,88.9,3376.6,29.760803,-95.369506,47.603229,-122.33028
2428,Norfolk,San Francisco,ORF,OAK,2519,VA,CA,25883.0,3364979.0,555.9,7030.7,36.846164,-76.285913,37.78008,-122.420168
2429,Houston,San Francisco,EFD,OAK,1657,TX,CA,233.0,3364979.0,88.9,7030.7,29.760803,-95.369506,37.78008,-122.420168
2430,New York City,Syracuse,HPN,SYR,223,NY,NY,18908608.0,157.0,18908608.0,105.9,40.123164,-75.333718,43.047945,-76.147448
2431,Miami,New Orleans,FLL,MSY,674,FL,LA,81.0,932759.0,56.0,866.5,44.977479,-93.264346,29.950621,-90.074948
2432,Little Rock,Washington,LIT,IAD,912,AR,DC,172.0,54.0,9.5,153.4,34.748745,-92.275105,38.892062,-77.019912
2433,Buffalo,San Francisco,BUF,OAK,2309,NY,CA,136.0,3364979.0,109.1,7030.7,39.945422,-78.64671,37.78008,-122.420168
2434,Madison,Washington,MSN,DCA,714,WI,DC,213.0,54.0,25.7,153.4,43.073926,-89.385244,38.892062,-77.019912
2435,Las Vegas,New York City,LAS,EWR,2283,NV,NY,13194.0,18908608.0,590.8,11080.3,36.169202,-115.140597,40.123164,-75.333718
2436,Chicago,Tulsa,MDW,TUL,585,IL,OK,8497759.0,731743.0,4614.5,804.2,41.775002,-87.696388,61.096484,-160.967455
2437,Washington,Wichita,IAD,ICT,1129,DC,KS,54.0,509003.0,153.4,938.6,38.892062,-77.019912,39.960481,-75.605214
2438,Chicago,Norfolk,CHI,ORF,717,IL,VA,8497759.0,25883.0,4614.5,555.9,41.775002,-87.696388,36.846164,-76.285913
2439,Greensboro,Miami,GSO,MIA,710,NC,FL,175.0,81.0,241.6,56.0,36.072701,-79.793899,44.977479,-93.264346
2440,Dallas,Raleigh,DFW,RDU,1062,TX,NC,103.0,10.0,78.5,10.8,40.11086,-77.035636,42.673348,-72.179683
2441,Albuquerque,Chicago,ABQ,ORD,1123,NM,IL,769986.0,8497759.0,1159.8,4614.5,35.084248,-106.649241,41.775002,-87.696388
2442,Boston,Memphis,BOS,MEM,1139,MA,TN,215.0,23.0,42.3,22.9,42.358894,-71.056742,35.143378,-90.052136
2443,Chicago,New York City,ORD,NYC,773,IL,NY,8497759.0,18908608.0,4614.5,11080.3,41.775002,-87.696388,40.123164,-75.333718
2444,New York City,Reno,SWF,RNO,2443,NY,NV,18908608.0,1295.0,18908608.0,651.0,40.123164,-75.333718,30.177159,-95.162771
2445,New York City,Tampa,HPN,TPA,1048,NY,FL,18908608.0,131.0,18908608.0,99.4,40.123164,-75.333718,37.8606,-78.804199
2446,Las Vegas,Miami,LAS,MIA,2175,NV,FL,13194.0,81.0,590.8,56.0,36.169202,-115.140597,44.977479,-93.264346
2447,Miami,San Diego,MIA,SAN,2268,FL,CA,81.0,3801.0,56.0,772.0,44.977479,-93.264346,32.71576,-117.163817
2448,Sacramento,Washington,SMF,WAS,2395,CA,DC,0.0,54.0,2.2,153.4,38.582087,-121.50012,38.892062,-77.019912
2449,Greensboro,New York City,GSO,JFK,493,NC,NY,175.0,18908608.0,241.6,11080.3,36.072701,-79.793899,40.123164,-75.333718
2450,New York City,Orlando,TSS,MCO,989,NY,FL,18908608.0,106.0,18908608.0,104.5,40.123164,-75.333718,28.538331,-81.378879
2451,Burlington,New York City,BTV,ISP,267,VT,NY,37.0,18908608.0,3.6,11080.3,44.475949,-73.212481,40.123164,-75.333718
2452,Cleveland,Dallas,CAK,DAL,1023,OH,TX,119.0,103.0,48.3,78.5,41.505546,-81.6915,40.11086,-77.035636
2453,Houston,Mission,EFD,MFE,316,TX,TX,233.0,369.0,88.9,254.1,29.760803,-95.369506,43.153621,-93.201042
2454,Pittsburgh,Tampa,PIT,TPA,873,PA,FL,1749091.0,131.0,2118.5,99.4,40.442169,-79.994945,37.8606,-78.804199
2455,Portland,Washington,PWM,IAD,494,ME,DC,28.0,54.0,10.9,153.4,45.516018,-122.681425,38.892062,-77.019912
2456,Cleveland,St. Louis,CAK,STL,497,OH,MO,119.0,85.0,48.3,3.5,41.505546,-81.6915,38.630276,-90.200309
2457,New York City,Washington,SWF,BWI,250,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
2458,Boston,Houston,MHT,EFD,1609,MA,TX,215.0,233.0,42.3,88.9,42.358894,-71.056742,29.760803,-95.369506
2459,Los Angeles,Philadelphia,BUR,PHL,2401,CA,PA,430.0,302.0,450.8,153.9,34.052238,-118.243344,39.951061,-75.16562
2460,Denver,Kansas City,DEN,MCI,533,CO,MO,21.0,155438.0,37.2,481.1,39.738453,-104.984853,39.099792,-94.578559
2461,San Francisco,Spokane,SJC,GEG,743,CA,WA,3364979.0,209.0,7030.7,24.4,37.78008,-122.420168,47.658999,-117.425022
2462,Los Angeles,Miami,LGB,FLL,2342,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
2463,Dallas,Houston,DFW,IAH,252,TX,TX,103.0,233.0,78.5,88.9,40.11086,-77.035636,29.760803,-95.369506
2464,Las Vegas,New York City,LAS,JFK,2283,NV,NY,13194.0,18908608.0,590.8,11080.3,36.169202,-115.140597,40.123164,-75.333718
2465,Kansas City,Los Angeles,MCI,LAX,1368,MO,CA,155438.0,430.0,481.1,450.8,39.099792,-94.578559,34.052238,-118.243344
2466,Richmond,San Francisco,RIC,OAK,2449,VA,CA,509.0,3364979.0,118.4,7030.7,37.540759,-77.433932,37.78008,-122.420168
2467,New York City,St. Louis,LGA,STL,928,NY,MO,18908608.0,85.0,18908608.0,3.5,40.123164,-75.333718,38.630276,-90.200309
2468,New York City,Norfolk,ISP,PHF,337,NY,VA,18908608.0,25883.0,18908608.0,555.9,40.123164,-75.333718,36.846164,-76.285913
2469,New York City,Washington,EWR,BWI,265,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
2470,Cleveland,Houston,CLE,HOU,1107,OH,TX,119.0,233.0,48.3,88.9,41.505546,-81.6915,29.760803,-95.369506
2471,Los Angeles,Philadelphia,SNA,PHL,2401,CA,PA,430.0,302.0,450.8,153.9,34.052238,-118.243344,39.951061,-75.16562
2472,New York City,San Antonio,NYC,SAT,1624,NY,TX,18908608.0,70.0,18908608.0,59.8,40.123164,-75.333718,29.425173,-98.494599
2473,New York City,Salt Lake City,HPN,SLC,2021,NY,UT,18908608.0,1173879.0,18908608.0,700.8,40.123164,-75.333718,40.758478,-111.888142
2474,Buffalo,Los Angeles,BUF,BUR,2217,NY,CA,136.0,430.0,109.1,450.8,39.945422,-78.64671,34.052238,-118.243344
2475,New York City,Omaha,NYC,OMA,1188,NY,NE,18908608.0,127.0,18908608.0,125.7,40.123164,-75.333718,46.07035,-93.666319
2476,Jacksonville,New York City,JAX,LGA,870,FL,NY,4.0,18908608.0,33.7,11080.3,30.325968,-81.65676,40.123164,-75.333718
2477,Houston,Minneapolis,HOU,MSP,1059,TX,MN,233.0,2065.0,88.9,434.9,29.760803,-95.369506,44.977479,-93.264346
2478,New York City,Salt Lake City,EWR,SLC,2021,NY,UT,18908608.0,1173879.0,18908608.0,700.8,40.123164,-75.333718,40.758478,-111.888142
2479,Indianapolis,San Francisco,IND,SFO,1944,IN,CA,1729849.0,3364979.0,941.8,7030.7,39.76845,-86.156212,37.78008,-122.420168
2480,Houston,New Orleans,EFD,MSY,305,TX,LA,233.0,932759.0,88.9,866.5,29.760803,-95.369506,29.950621,-90.074948
2481,Los Angeles,Miami,LAX,MIA,2342,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
2482,Austin,Washington,AUS,IAD,1340,TX,DC,0.0,54.0,22.1,153.4,30.264979,-97.746598,38.892062,-77.019912
2483,Dallas,St. Louis,DFW,STL,551,TX,MO,103.0,85.0,78.5,3.5,40.11086,-77.035636,38.630276,-90.200309
2484,Cleveland,New York City,CLE,SWF,458,OH,NY,119.0,18908608.0,48.3,11080.3,41.505546,-81.6915,40.123164,-75.333718
2485,Miami,New Orleans,MIA,MSY,674,FL,LA,81.0,932759.0,56.0,866.5,44.977479,-93.264346,29.950621,-90.074948
2486,St. Louis,Washington,STL,IAD,737,MO,DC,85.0,54.0,3.5,153.4,38.630276,-90.200309,38.892062,-77.019912
2487,Los Angeles,Orlando,BUR,MCO,2217,CA,FL,430.0,106.0,450.8,104.5,34.052238,-118.243344,28.538331,-81.378879
2488,Colorado Springs,Washington,COS,DCA,1504,CO,DC,638194.0,54.0,917.5,153.4,38.835224,-104.819798,38.892062,-77.019912
2489,Louisville,Miami,SDF,MIA,911,KY,FL,196.0,81.0,151.6,56.0,38.256078,-85.751569,44.977479,-93.264346
2490,Detroit,Los Angeles,DTW,ONT,1998,MI,CA,27.0,430.0,111.9,450.8,42.332916,-83.047853,34.052238,-118.243344
2491,Albany,San Francisco,ALB,OAK,2559,NY,CA,16.0,3364979.0,4.4,7030.7,42.651242,-73.755418,37.78008,-122.420168
2492,Houston,Seattle,HOU,SEA,1900,TX,WA,233.0,3561397.0,88.9,3376.6,29.760803,-95.369506,47.603229,-122.33028
2493,Houston,Orlando,IAH,MCO,853,TX,FL,233.0,106.0,88.9,104.5,29.760803,-95.369506,28.538331,-81.378879
2494,Los Angeles,Pasco,LGB,PSC,871,CA,WA,430.0,77274.0,450.8,873.1,34.052238,-118.243344,37.123874,-76.391902
2495,Houston,Salt Lake City,HOU,SLC,1213,TX,UT,233.0,1173879.0,88.9,700.8,29.760803,-95.369506,40.758478,-111.888142
2496,Corpus Christi,Dallas,CRP,DAL,354,TX,TX,337230.0,103.0,756.1,78.5,27.796416,-97.404131,40.11086,-77.035636
2497,Chicago,Los Angeles,MDW,LAX,1751,IL,CA,8497759.0,430.0,4614.5,450.8,41.775002,-87.696388,34.052238,-118.243344
2498,New York City,Savannah,SWF,SAV,757,NY,GA,18908608.0,309.0,18908608.0,212.9,40.123164,-75.333718,40.115007,-111.654713
2499,Cincinnati,Tampa,CVG,TPA,773,OH,FL,226.0,131.0,49.7,99.4,39.104427,-84.513808,37.8606,-78.804199
2500,Detroit,New York City,DTW,NYC,540,MI,NY,27.0,18908608.0,111.9,11080.3,42.332916,-83.047853,40.123164,-75.333718
2501,Los Angeles,New Orleans,SNA,MSY,1671,CA,LA,430.0,932759.0,450.8,866.5,34.052238,-118.243344,29.950621,-90.074948
2502,Nashville,Washington,BNA,WAS,587,TN,DC,37.0,54.0,80.2,153.4,36.166687,-86.779932,38.892062,-77.019912
2503,New York City,Washington,EWR,IAD,265,NY,DC,18908608.0,54.0,18908608.0,153.4,40.123164,-75.333718,38.892062,-77.019912
2504,Houston,Lubbock,HOU,LBB,475,TX,TX,233.0,280890.0,88.9,722.2,29.760803,-95.369506,41.181125,-96.030508
2505,Daytona Beach,New York City,DAB,JFK,935,FL,NY,73329.0,18908608.0,420.2,11080.3,29.207056,-81.020739,40.123164,-75.333718
2506,Denver,Tampa,DEN,PIE,1506,CO,FL,21.0,131.0,37.2,99.4,39.738453,-104.984853,37.8606,-78.804199
2507,Los Angeles,Minneapolis,ONT,MSP,1536,CA,MN,430.0,2065.0,450.8,434.9,34.052238,-118.243344,44.977479,-93.264346
2508,Columbia,Dallas,CAE,DFW,922,SC,TX,40.0,103.0,140.8,78.5,39.962649,-82.996216,40.11086,-77.035636
2509,Columbus,Dallas,CMH,DAL,927,OH,TX,66.0,103.0,141.6,78.5,39.962649,-82.996216,40.11086,-77.035636
2510,Cleveland,New York City,CAK,JFK,458,OH,NY,119.0,18908608.0,48.3,11080.3,41.505546,-81.6915,40.123164,-75.333718
2511,Los Angeles,Phoenix,LAX,PHX,392,CA,AZ,430.0,1278.0,450.8,1064.3,34.052238,-118.243344,30.406931,-87.217578
2512,Detroit,Washington,DTW,BWI,408,MI,DC,27.0,54.0,111.9,153.4,42.332916,-83.047853,38.892062,-77.019912
2513,San Francisco,West Palm Beach,OAK,PBI,2567,CA,FL,3364979.0,117588.0,7030.7,842.8,37.78008,-122.420168,33.90976,-98.500854
2514,San Diego,Washington,SAN,WAS,2295,CA,DC,3801.0,54.0,772.0,153.4,32.71576,-117.163817,38.892062,-77.019912
2515,Sacramento,San Diego,SAC,SAN,480,CA,CA,0.0,3801.0,2.2,772.0,38.582087,-121.50012,32.71576,-117.163817
2516,Memphis,Miami,MEM,FLL,860,TN,FL,23.0,81.0,22.9,56.0,35.143378,-90.052136,44.977479,-93.264346
2517,Dallas,Norfolk,DFW,PHF,1213,TX,VA,103.0,25883.0,78.5,555.9,40.11086,-77.035636,36.846164,-76.285913
2518,Chicago,Detroit,MDW,DTW,248,IL,MI,8497759.0,27.0,4614.5,111.9,41.775002,-87.696388,42.332916,-83.047853
2519,Cleveland,New York City,CAK,LGA,458,OH,NY,119.0,18908608.0,48.3,11080.3,41.505546,-81.6915,40.123164,-75.333718
2520,Chicago,Little Rock,MDW,LIT,552,IL,AR,8497759.0,172.0,4614.5,9.5,41.775002,-87.696388,34.748745,-92.275105
2521,Detroit,Jacksonville,DTW,JAX,820,MI,FL,27.0,4.0,111.9,33.7,42.332916,-83.047853,30.325968,-81.65676
2522,Miami,San Diego,FLL,SAN,2268,FL,CA,81.0,3801.0,56.0,772.0,44.977479,-93.264346,32.71576,-117.163817
2523,Chicago,Jacksonville,MDW,JAX,865,IL,FL,8497759.0,4.0,4614.5,33.7,41.775002,-87.696388,30.325968,-81.65676
2524,Tampa,West Palm Beach,TPA,PBI,174,FL,FL,131.0,117588.0,99.4,842.8,37.8606,-78.804199,33.90976,-98.500854
2525,Austin,Houston,AUS,IAH,160,TX,TX,0.0,233.0,22.1,88.9,30.264979,-97.746598,29.760803,-95.369506
2526,Houston,Phoenix,IAH,PHX,1028,TX,AZ,233.0,1278.0,88.9,1064.3,29.760803,-95.369506,30.406931,-87.217578
2527,Albany,Los Angeles,ALB,SNA,2467,NY,CA,16.0,430.0,4.4,450.8,42.651242,-73.755418,34.052238,-118.243344
2528,Flint,Tampa,FNT,TPA,1036,MI,FL,293893.0,131.0,945.2,99.4,43.00992,-83.685109,37.8606,-78.804199
2529,Chicago,Indianapolis,MDW,IND,178,IL,IN,8497759.0,1729849.0,4614.5,941.8,41.775002,-87.696388,39.76845,-86.156212
2530,Denver,Phoenix,DEN,AZA,602,CO,AZ,21.0,1278.0,37.2,1064.3,39.738453,-104.984853,30.406931,-87.217578
2531,Knoxville,Washington,TYS,BWI,464,TN,DC,108.0,54.0,54.6,153.4,35.962631,-83.916677,38.892062,-77.019912
2532,Houston,Los Angeles,EFD,ONT,1397,TX,CA,233.0,430.0,88.9,450.8,29.760803,-95.369506,34.052238,-118.243344
2533,Colorado Springs,Dallas,COS,DFW,592,CO,TX,638194.0,103.0,917.5,78.5,38.835224,-104.819798,40.11086,-77.035636
2534,Norfolk,Philadelphia,ORF,PHL,211,VA,PA,25883.0,302.0,555.9,153.9,36.846164,-76.285913,39.951061,-75.16562
2535,Kansas City,San Antonio,MCI,SAT,706,MO,TX,155438.0,70.0,481.1,59.8,39.099792,-94.578559,29.425173,-98.494599
2536,Dayton,Los Angeles,DAY,LAX,1925,OH,CA,67.0,430.0,25.9,450.8,39.760982,-84.192203,34.052238,-118.243344
2537,New York City,Savannah,ISP,SAV,757,NY,GA,18908608.0,309.0,18908608.0,212.9,40.123164,-75.333718,40.115007,-111.654713
2538,Columbus,Los Angeles,CMH,SNA,1996,OH,CA,66.0,430.0,141.6,450.8,39.962649,-82.996216,34.052238,-118.243344
2539,Chicago,Los Angeles,ORD,LAX,1751,IL,CA,8497759.0,430.0,4614.5,450.8,41.775002,-87.696388,34.052238,-118.243344
2540,Asheville,New York City,AVL,SWF,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
2541,Louisville,Orlando,SDF,MCO,718,KY,FL,196.0,106.0,151.6,104.5,38.256078,-85.751569,28.538331,-81.378879
2542,Grand Rapids,New York City,GRR,LGA,657,MI,NY,1033.0,18908608.0,452.2,11080.3,47.925705,-97.036068,40.123164,-75.333718
2543,Dayton,Tampa,DAY,PIE,831,OH,FL,67.0,131.0,25.9,99.4,39.760982,-84.192203,37.8606,-78.804199
2544,Indianapolis,New York City,IND,LGA,700,IN,NY,1729849.0,18908608.0,941.8,11080.3,39.76845,-86.156212,40.123164,-75.333718
2545,New York City,Tampa,EWR,PIE,1048,NY,FL,18908608.0,131.0,18908608.0,99.4,40.123164,-75.333718,37.8606,-78.804199
2546,Boston,Melbourne,PVD,MLB,1145,MA,FL,215.0,547.0,42.3,252.8,42.358894,-71.056742,28.079931,-80.603516
2547,Charleston,New York City,CHS,SWF,678,SC,NY,438.0,18908608.0,59.0,11080.3,32.77647,-79.931027,40.123164,-75.333718
2548,Columbus,Washington,CMH,IAD,336,OH,DC,66.0,54.0,141.6,153.4,39.962649,-82.996216,38.892062,-77.019912
2549,Huntsville,New York City,HSV,HPN,860,AL,NY,476.0,18908608.0,379.4,11080.3,34.729538,-86.585283,40.123164,-75.333718
2550,Kansas City,Portland,MCI,PDX,1493,MO,OR,155438.0,28.0,481.1,10.9,39.099792,-94.578559,45.516018,-122.681425
2551,Los Angeles,Miami,SNA,FLL,2342,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
2552,Allentown,Chicago,ABE,MDW,654,PA,IL,204.0,8497759.0,17.2,4614.5,40.602753,-75.469759,41.775002,-87.696388
2553,Albuquerque,Chicago,ABQ,MDW,1123,NM,IL,769986.0,8497759.0,1159.8,4614.5,35.084248,-106.649241,41.775002,-87.696388
2554,Chicago,Denver,CHI,DEN,896,IL,CO,8497759.0,21.0,4614.5,37.2,41.775002,-87.696388,39.738453,-104.984853
2555,Memphis,Tampa,MEM,TPA,656,TN,FL,23.0,131.0,22.9,99.4,35.143378,-90.052136,37.8606,-78.804199
2556,Chicago,Des Moines,ORD,DSM,306,IL,IA,8497759.0,103.0,4614.5,45.7,41.775002,-87.696388,41.588822,-93.620309
2557,Chicago,Tampa,ORD,TPA,1014,IL,FL,8497759.0,131.0,4614.5,99.4,41.775002,-87.696388,37.8606,-78.804199
2558,Houston,Salt Lake City,IAH,SLC,1220,TX,UT,233.0,1173879.0,88.9,700.8,29.760803,-95.369506,40.758478,-111.888142
2559,Nashville,Washington,BNA,DCA,588,TN,DC,37.0,54.0,80.2,153.4,36.166687,-86.779932,38.892062,-77.019912
2560,Dayton,New York City,DAY,SWF,590,OH,NY,67.0,18908608.0,25.9,11080.3,39.760982,-84.192203,40.123164,-75.333718
2561,Cleveland,Kansas City,CLE,MCI,711,OH,MO,119.0,155438.0,48.3,481.1,41.505546,-81.6915,39.099792,-94.578559
2562,Los Angeles,Miami,BUR,FLL,2342,CA,FL,430.0,81.0,450.8,56.0,34.052238,-118.243344,44.977479,-93.264346
2563,Dallas,Indianapolis,DFW,IND,762,TX,IN,103.0,1729849.0,78.5,941.8,40.11086,-77.035636,39.76845,-86.156212
2564,Atlanta,Los Angeles,ATL,SNA,1946,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
2565,Houston,San Antonio,HOU,SAT,199,TX,TX,233.0,70.0,88.9,59.8,29.760803,-95.369506,29.425173,-98.494599
2566,Miami,New York City,FLL,NYC,1139,FL,NY,81.0,18908608.0,56.0,11080.3,44.977479,-93.264346,40.123164,-75.333718
2567,Detroit,Las Vegas,DTW,LAS,1758,MI,NV,27.0,13194.0,111.9,590.8,42.332916,-83.047853,36.169202,-115.140597
2568,Dallas,New Orleans,DFW,MSY,448,TX,LA,103.0,932759.0,78.5,866.5,40.11086,-77.035636,29.950621,-90.074948
2569,Colorado Springs,New York City,COS,LGA,1678,CO,NY,638194.0,18908608.0,917.5,11080.3,38.835224,-104.819798,40.123164,-75.333718
2570,Detroit,Orlando,DET,MCO,968,MI,FL,27.0,106.0,111.9,104.5,42.332916,-83.047853,28.538331,-81.378879
2571,Columbus,Washington,CMH,DCA,336,OH,DC,66.0,54.0,141.6,153.4,39.962649,-82.996216,38.892062,-77.019912
2572,Chicago,San Francisco,CHI,SFO,1855,IL,CA,8497759.0,3364979.0,4614.5,7030.7,41.775002,-87.696388,37.78008,-122.420168
2573,Cleveland,Norfolk,CAK,PHF,435,OH,VA,119.0,25883.0,48.3,555.9,41.505546,-81.6915,36.846164,-76.285913
2574,Los Angeles,New York City,SNA,SWF,2510,CA,NY,430.0,18908608.0,450.8,11080.3,34.052238,-118.243344,40.123164,-75.333718
2575,Houston,Portland,IAH,PDX,1850,TX,OR,233.0,28.0,88.9,10.9,29.760803,-95.369506,45.516018,-122.681425
